timestamp,culvert_id,station,rainfall_mm,capacity,status
2026-04-01 20:01:00,SBG.08,VP SABANG TIMUR SIS,0.0,1.35,SAFE
2026-04-01 20:01:00,SBG.10,VP SABANG TIMUR SIS,0.0,2.05,SAFE
2026-04-01 20:01:00,SBG.11,VP SABANG TIMUR SIS,0.0,0.75,SAFE
2026-04-01 20:02:00,SGT.02,CSA BONTANG SIS,0.0,0.19,SAFE
2026-04-01 20:02:00,SMB.02,CSA BONTANG SIS,0.0,2.63,SAFE
2026-04-01 20:02:00,SMB.03,CSA BONTANG SIS,0.0,4.72,SAFE
2026-04-01 20:02:00,SNT.01,PITSTOP AMBON SIS,0.0,1.34,SAFE
2026-04-01 20:02:00,TJG.01,CSA BONTANG SIS,0.0,1.99,SAFE
2026-04-01 20:02:00,TJG.02,CSA BONTANG SIS,0.0,5.65,SAFE
2026-04-01 21:58:00,AMB.01,PITSTOP AMBON SIS,0.0,7.46,SAFE
2026-04-01 21:57:00,BDG.02,VP OB 1 SIS,0.0,19.31,SAFE
2026-04-01 21:57:00,BDG.03,VP OB 1 SIS,0.0,5.73,SAFE
2026-04-01 21:57:00,BDG.04,VP OB 1 SIS,0.0,1.07,SAFE
2026-04-01 21:57:29,BDG.05,ITABAL9,0.0,2.1,SAFE
2026-04-01 21:58:00,BGK.01,VP SABANG TIMUR SIS,0.0,1.59,SAFE
2026-04-01 21:58:00,BGK.02,VP SABANG TIMUR SIS,0.0,18.92,SAFE
2026-04-01 21:57:29,BGR.01,ITABAL9,0.0,1.34,SAFE
2026-04-01 21:58:00,BJB.03,CSA BONTANG SIS,0.0,1.34,SAFE
2026-04-01 21:58:00,BJM.01,PITSTOP AMBON SIS,0.0,3.86,SAFE
2026-04-01 21:58:00,BJM.02,CSA BONTANG SIS,0.0,1.68,SAFE
2026-04-01 21:57:29,BKL.01,ITABAL8,1.8,58.33,SAFE
2026-04-01 21:57:29,BKL.02,ITABAL8,1.8,0.72,OVER
2026-04-01 21:57:29,BNE.02,ITABAL8,1.8,1.52,OVER
2026-04-01 21:57:29,BNE.03,ITABAL8,1.8,0.63,OVER
2026-04-01 21:57:29,BNE.04,ITABAL8,1.8,0.55,OVER
2026-04-01 21:58:00,BNY.03,CSA BONTANG SIS,0.0,0.97,SAFE
2026-04-01 21:58:00,BTG.03,CSA BONTANG SIS,0.0,9.36,SAFE
2026-04-01 21:58:00,BTG.04,CSA BONTANG SIS,0.0,175.0,SAFE
2026-04-01 21:58:00,FLR.02,CSA BONTANG SIS,0.0,0.75,SAFE
2026-04-01 21:57:29,JKT.01,ITABAL9,0.0,25.36,SAFE
2026-04-01 21:57:29,JKT.02,ITABAL9,0.0,7.78,SAFE
2026-04-01 21:57:29,JKT.03,ITABAL9,0.0,4.16,SAFE
2026-04-01 21:57:29,JKT.04,ITABAL9,0.0,1.17,SAFE
2026-04-01 21:57:29,JKT.05,ITABAL9,0.0,5.68,SAFE
2026-04-01 21:57:29,JKT.06,ITABAL9,0.0,7.45,SAFE
2026-04-01 21:57:29,JKT.07,ITABAL9,0.0,11.55,SAFE
2026-04-01 21:57:29,JKT.08,ITABAL9,0.0,4.26,SAFE
2026-04-01 21:57:29,JMB.01,ITABAL8,1.8,3.07,SAFE
2026-04-01 21:57:29,JMB.03,ITABAL8,1.8,1.02,OVER
2026-04-01 21:57:29,JMB.04,ITABAL9,0.0,0.77,SAFE
2026-04-01 21:58:00,KRC.02,VP SABANG TIMUR SIS,0.0,1.04,SAFE
2026-04-01 21:57:29,KRC.03,ITABAL8,1.8,1.31,OVER
2026-04-01 21:58:00,KRC.05,VP SABANG TIMUR SIS,0.0,1.93,SAFE
2026-04-01 21:58:00,KRC.07,VP SABANG TIMUR SIS,0.0,2.15,SAFE
2026-04-01 21:57:29,LHT.01,ITABAL8,1.8,5.84,SAFE
2026-04-01 21:57:29,LPG.01,ITABAL8,1.8,2.05,SAFE
2026-04-01 21:57:29,LPG.02,ITABAL8,1.8,12.03,SAFE
2026-04-01 21:57:29,LPG.03,ITABAL8,1.8,6.96,SAFE
2026-04-01 21:57:29,LPG.06,ITABAL8,1.8,6.69,SAFE
2026-04-01 21:57:29,LPG.07,ITABAL8,1.8,12.92,SAFE
2026-04-01 21:57:29,MDN.01,ITABAL8,1.8,3.37,SAFE
2026-04-01 21:57:29,MDN.02,ITABAL8,1.8,2.53,SAFE
2026-04-01 21:57:29,MDN.03,ITABAL8,1.8,7.25,SAFE
2026-04-01 21:57:29,MDN.04,ITABAL8,1.8,1.95,SAFE
2026-04-01 21:57:29,MIA.01,ITABAL9,0.0,1.22,SAFE
2026-04-01 21:57:29,MIA.02,ITABAL9,0.0,17.59,SAFE
2026-04-01 21:57:29,MIA.03,ITABAL9,0.0,4.28,SAFE
2026-04-01 21:58:00,MIA.04,PITSTOP AMBON SIS,0.0,2.31,SAFE
2026-04-01 21:57:29,MIA.05,ITABAL9,0.0,20.96,SAFE
2026-04-01 21:57:29,MIA.06,ITABAL9,0.0,1.16,SAFE
2026-04-01 21:58:00,MKS.01,CSA BONTANG SIS,0.0,0.72,SAFE
2026-04-01 21:58:00,MKS.02,PITSTOP AMBON SIS,0.0,1.06,SAFE
,MKS.03,ROM 13,0.0,8.2,SAFE
,MKS.04,ROM 13,0.0,3.08,SAFE
2026-04-01 21:58:00,MND.02,CSA BONTANG SIS,0.0,2.49,SAFE
2026-04-01 21:58:00,MRK.01,VP SABANG TIMUR SIS,0.0,1.65,SAFE
2026-04-01 21:58:00,MTM.01,PITSTOP AMBON SIS,0.0,1.64,SAFE
2026-04-01 21:58:00,MTP.01,PITSTOP AMBON SIS,0.0,1.01,SAFE
2026-04-01 21:58:00,MTR.01,VP SABANG TIMUR SIS,0.0,1.67,SAFE
2026-04-01 21:57:29,NIS.01,ITABAL8,1.8,0.57,OVER
2026-04-01 21:57:29,NIS.02,ITABAL8,1.8,0.86,OVER
2026-04-01 21:57:29,NIS.03,ITABAL8,1.8,1.03,OVER
2026-04-01 21:57:29,PDG.01,ITABAL9,0.0,0.52,SAFE
2026-04-01 21:57:29,PLB.01,ITABAL8,1.8,1.87,SAFE
2026-04-01 21:57:29,PLB.02,ITABAL8,1.8,0.84,OVER
2026-04-01 21:57:29,PLB.03,ITABAL8,1.8,2.0,SAFE
2026-04-01 21:57:29,PLB.04,ITABAL8,1.8,13.62,SAFE
2026-04-01 21:58:00,PLU.04,CSA BONTANG SIS,0.0,2.36,SAFE
2026-04-01 21:58:00,RIU.02,VP SABANG TIMUR SIS,0.0,0.61,SAFE
2026-04-01 21:58:00,RIU.04,VP SABANG TIMUR SIS,0.0,0.51,SAFE
2026-04-01 21:58:00,SBG.02,VP SABANG TIMUR SIS,0.0,1.91,SAFE
2026-04-01 21:58:00,SBG.03,VP SABANG TIMUR SIS,0.0,5.65,SAFE
2026-04-01 21:58:00,SBG.04,VP SABANG TIMUR SIS,0.0,0.63,SAFE
2026-04-01 21:58:00,SBG.05,VP SABANG TIMUR SIS,0.0,21.21,SAFE
2026-04-01 21:57:29,SBG.06,ITABAL8,1.8,14.52,SAFE
2026-04-01 21:58:00,SBG.08,VP SABANG TIMUR SIS,0.0,1.35,SAFE
2026-04-01 21:58:00,SBG.10,VP SABANG TIMUR SIS,0.0,2.05,SAFE
2026-04-01 21:58:00,SBG.11,VP SABANG TIMUR SIS,0.0,0.75,SAFE
2026-04-01 21:58:00,SGT.02,CSA BONTANG SIS,0.0,0.19,SAFE
2026-04-01 21:58:00,SMB.02,CSA BONTANG SIS,0.0,2.63,SAFE
2026-04-01 21:58:00,SMB.03,CSA BONTANG SIS,0.0,4.72,SAFE
2026-04-01 21:58:00,SNT.01,PITSTOP AMBON SIS,0.0,1.34,SAFE
2026-04-01 21:58:00,TJG.01,CSA BONTANG SIS,0.0,1.99,SAFE
2026-04-01 21:58:00,TJG.02,CSA BONTANG SIS,0.0,5.65,SAFE
2026-04-01 23:05:00,AMB.01,PITSTOP AMBON SIS,0.0,7.46,SAFE
2026-04-01 23:04:00,BDG.02,VP OB 1 SIS,0.0,19.31,SAFE
2026-04-01 23:04:00,BDG.03,VP OB 1 SIS,0.0,5.73,SAFE
2026-04-01 23:04:00,BDG.04,VP OB 1 SIS,0.0,1.07,SAFE
2026-04-01 23:03:56,BDG.05,ITABAL9,0.0,2.1,SAFE
2026-04-01 23:04:00,BGK.01,VP SABANG TIMUR SIS,0.0,1.59,SAFE
2026-04-01 23:04:00,BGK.02,VP SABANG TIMUR SIS,0.0,18.92,SAFE
2026-04-01 23:03:56,BGR.01,ITABAL9,0.0,1.34,SAFE
2026-04-01 23:04:00,BJB.03,CSA BONTANG SIS,0.0,1.34,SAFE
2026-04-01 23:05:00,BJM.01,PITSTOP AMBON SIS,0.0,3.86,SAFE
2026-04-01 23:04:00,BJM.02,CSA BONTANG SIS,0.0,1.68,SAFE
2026-04-01 23:03:56,BKL.01,ITABAL8,1.8,58.33,SAFE
2026-04-01 23:03:56,BKL.02,ITABAL8,1.8,0.72,OVER
2026-04-01 23:03:56,BNE.02,ITABAL8,1.8,1.52,OVER
2026-04-01 23:03:56,BNE.03,ITABAL8,1.8,0.63,OVER
2026-04-01 23:03:56,BNE.04,ITABAL8,1.8,0.55,OVER
2026-04-01 23:04:00,BNY.03,CSA BONTANG SIS,0.0,0.97,SAFE
2026-04-01 23:04:00,BTG.03,CSA BONTANG SIS,0.0,9.36,SAFE
2026-04-01 23:04:00,BTG.04,CSA BONTANG SIS,0.0,175.0,SAFE
2026-04-01 23:04:00,FLR.02,CSA BONTANG SIS,0.0,0.75,SAFE
2026-04-01 23:03:56,JKT.01,ITABAL9,0.0,25.36,SAFE
2026-04-01 23:03:56,JKT.02,ITABAL9,0.0,7.78,SAFE
2026-04-01 23:03:56,JKT.03,ITABAL9,0.0,4.16,SAFE
2026-04-01 23:03:56,JKT.04,ITABAL9,0.0,1.17,SAFE
2026-04-01 23:03:56,JKT.05,ITABAL9,0.0,5.68,SAFE
2026-04-01 23:03:56,JKT.06,ITABAL9,0.0,7.45,SAFE
2026-04-01 23:03:56,JKT.07,ITABAL9,0.0,11.55,SAFE
2026-04-01 23:03:56,JKT.08,ITABAL9,0.0,4.26,SAFE
2026-04-01 23:03:56,JMB.01,ITABAL8,1.8,3.07,SAFE
2026-04-01 23:03:56,JMB.03,ITABAL8,1.8,1.02,OVER
2026-04-01 23:03:56,JMB.04,ITABAL9,0.0,0.77,SAFE
2026-04-01 23:04:00,KRC.02,VP SABANG TIMUR SIS,0.0,1.04,SAFE
2026-04-01 23:03:56,KRC.03,ITABAL8,1.8,1.31,OVER
2026-04-01 23:04:00,KRC.05,VP SABANG TIMUR SIS,0.0,1.93,SAFE
2026-04-01 23:04:00,KRC.07,VP SABANG TIMUR SIS,0.0,2.15,SAFE
2026-04-01 23:03:56,LHT.01,ITABAL8,1.8,5.84,SAFE
2026-04-01 23:03:56,LPG.01,ITABAL8,1.8,2.05,SAFE
2026-04-01 23:03:56,LPG.02,ITABAL8,1.8,12.03,SAFE
2026-04-01 23:03:56,LPG.03,ITABAL8,1.8,6.96,SAFE
2026-04-01 23:03:56,LPG.06,ITABAL8,1.8,6.69,SAFE
2026-04-01 23:03:56,LPG.07,ITABAL8,1.8,12.92,SAFE
2026-04-01 23:03:56,MDN.01,ITABAL8,1.8,3.37,SAFE
2026-04-01 23:03:56,MDN.02,ITABAL8,1.8,2.53,SAFE
2026-04-01 23:03:56,MDN.03,ITABAL8,1.8,7.25,SAFE
2026-04-01 23:03:56,MDN.04,ITABAL8,1.8,1.95,SAFE
2026-04-01 23:03:56,MIA.01,ITABAL9,0.0,1.22,SAFE
2026-04-01 23:03:56,MIA.02,ITABAL9,0.0,17.59,SAFE
2026-04-01 23:03:56,MIA.03,ITABAL9,0.0,4.28,SAFE
2026-04-01 23:05:00,MIA.04,PITSTOP AMBON SIS,0.0,2.31,SAFE
2026-04-01 23:03:56,MIA.05,ITABAL9,0.0,20.96,SAFE
2026-04-01 23:03:56,MIA.06,ITABAL9,0.0,1.16,SAFE
2026-04-01 23:04:00,MKS.01,CSA BONTANG SIS,0.0,0.72,SAFE
2026-04-01 23:05:00,MKS.02,PITSTOP AMBON SIS,0.0,1.06,SAFE
,MKS.03,ROM 13,0.0,8.2,SAFE
,MKS.04,ROM 13,0.0,3.08,SAFE
2026-04-01 23:04:00,MND.02,CSA BONTANG SIS,0.0,2.49,SAFE
2026-04-01 23:04:00,MRK.01,VP SABANG TIMUR SIS,0.0,1.65,SAFE
2026-04-01 23:05:00,MTM.01,PITSTOP AMBON SIS,0.0,1.64,SAFE
2026-04-01 23:05:00,MTP.01,PITSTOP AMBON SIS,0.0,1.01,SAFE
2026-04-01 23:04:00,MTR.01,VP SABANG TIMUR SIS,0.0,1.67,SAFE
2026-04-01 23:03:56,NIS.01,ITABAL8,1.8,0.57,OVER
2026-04-01 23:03:56,NIS.02,ITABAL8,1.8,0.86,OVER
2026-04-01 23:03:56,NIS.03,ITABAL8,1.8,1.03,OVER
2026-04-01 23:03:56,PDG.01,ITABAL9,0.0,0.52,SAFE
2026-04-01 23:03:56,PLB.01,ITABAL8,1.8,1.87,SAFE
2026-04-01 23:03:56,PLB.02,ITABAL8,1.8,0.84,OVER
2026-04-01 23:03:56,PLB.03,ITABAL8,1.8,2.0,SAFE
2026-04-01 23:03:56,PLB.04,ITABAL8,1.8,13.62,SAFE
2026-04-01 23:04:00,PLU.04,CSA BONTANG SIS,0.0,2.36,SAFE
2026-04-01 23:04:00,RIU.02,VP SABANG TIMUR SIS,0.0,0.61,SAFE
2026-04-01 23:04:00,RIU.04,VP SABANG TIMUR SIS,0.0,0.51,SAFE
2026-04-01 23:04:00,SBG.02,VP SABANG TIMUR SIS,0.0,1.91,SAFE
2026-04-01 23:04:00,SBG.03,VP SABANG TIMUR SIS,0.0,5.65,SAFE
2026-04-01 23:04:00,SBG.04,VP SABANG TIMUR SIS,0.0,0.63,SAFE
2026-04-01 23:04:00,SBG.05,VP SABANG TIMUR SIS,0.0,21.21,SAFE
2026-04-01 23:03:56,SBG.06,ITABAL8,1.8,14.52,SAFE
2026-04-01 23:04:00,SBG.08,VP SABANG TIMUR SIS,0.0,1.35,SAFE
2026-04-01 23:04:00,SBG.10,VP SABANG TIMUR SIS,0.0,2.05,SAFE
2026-04-01 23:04:00,SBG.11,VP SABANG TIMUR SIS,0.0,0.75,SAFE
2026-04-01 23:04:00,SGT.02,CSA BONTANG SIS,0.0,0.19,SAFE
2026-04-01 23:04:00,SMB.02,CSA BONTANG SIS,0.0,2.63,SAFE
2026-04-01 23:04:00,SMB.03,CSA BONTANG SIS,0.0,4.72,SAFE
2026-04-01 23:05:00,SNT.01,PITSTOP AMBON SIS,0.0,1.34,SAFE
2026-04-01 23:04:00,TJG.01,CSA BONTANG SIS,0.0,1.99,SAFE
2026-04-01 23:04:00,TJG.02,CSA BONTANG SIS,0.0,5.65,SAFE
2026-04-01 23:59:00,AMB.01,PITSTOP AMBON SIS,0.0,7.46,SAFE
2026-04-01 23:59:00,BDG.02,VP OB 1 SIS,0.0,19.31,SAFE
2026-04-01 23:59:00,BDG.03,VP OB 1 SIS,0.0,5.73,SAFE
2026-04-01 23:59:00,BDG.04,VP OB 1 SIS,0.0,1.07,SAFE
2026-04-02 00:11:01,BDG.05,ITABAL9,0.0,2.1,SAFE
2026-04-01 23:59:00,BGK.01,VP SABANG TIMUR SIS,0.0,1.59,SAFE
2026-04-01 23:59:00,BGK.02,VP SABANG TIMUR SIS,0.0,18.92,SAFE
2026-04-02 00:11:01,BGR.01,ITABAL9,0.0,1.34,SAFE
2026-04-01 23:59:00,BJB.03,CSA BONTANG SIS,0.0,1.34,SAFE
2026-04-01 23:59:00,BJM.01,PITSTOP AMBON SIS,0.0,3.86,SAFE
2026-04-01 23:59:00,BJM.02,CSA BONTANG SIS,0.0,1.68,SAFE
2026-04-02 00:11:01,BKL.01,ITABAL8,0.0,58.33,SAFE
2026-04-02 00:11:01,BKL.02,ITABAL8,0.0,0.72,SAFE
2026-04-02 00:11:01,BNE.02,ITABAL8,0.0,1.52,SAFE
2026-04-02 00:11:01,BNE.03,ITABAL8,0.0,0.63,SAFE
2026-04-02 00:11:01,BNE.04,ITABAL8,0.0,0.55,SAFE
2026-04-01 23:59:00,BNY.03,CSA BONTANG SIS,0.0,0.97,SAFE
2026-04-01 23:59:00,BTG.03,CSA BONTANG SIS,0.0,9.36,SAFE
2026-04-01 23:59:00,BTG.04,CSA BONTANG SIS,0.0,175.0,SAFE
2026-04-01 23:59:00,FLR.02,CSA BONTANG SIS,0.0,0.75,SAFE
2026-04-02 00:11:01,JKT.01,ITABAL9,0.0,25.36,SAFE
2026-04-02 00:11:01,JKT.02,ITABAL9,0.0,7.78,SAFE
2026-04-02 00:11:01,JKT.03,ITABAL9,0.0,4.16,SAFE
2026-04-02 00:11:01,JKT.04,ITABAL9,0.0,1.17,SAFE
2026-04-02 00:11:01,JKT.05,ITABAL9,0.0,5.68,SAFE
2026-04-02 00:11:01,JKT.06,ITABAL9,0.0,7.45,SAFE
2026-04-02 00:11:01,JKT.07,ITABAL9,0.0,11.55,SAFE
2026-04-02 00:11:01,JKT.08,ITABAL9,0.0,4.26,SAFE
2026-04-02 00:11:01,JMB.01,ITABAL8,0.0,3.07,SAFE
2026-04-02 00:11:01,JMB.03,ITABAL8,0.0,1.02,SAFE
2026-04-02 00:11:01,JMB.04,ITABAL9,0.0,0.77,SAFE
2026-04-01 23:59:00,KRC.02,VP SABANG TIMUR SIS,0.0,1.04,SAFE
2026-04-02 00:11:01,KRC.03,ITABAL8,0.0,1.31,SAFE
2026-04-01 23:59:00,KRC.05,VP SABANG TIMUR SIS,0.0,1.93,SAFE
2026-04-01 23:59:00,KRC.07,VP SABANG TIMUR SIS,0.0,2.15,SAFE
2026-04-02 00:11:01,LHT.01,ITABAL8,0.0,5.84,SAFE
2026-04-02 00:11:01,LPG.01,ITABAL8,0.0,2.05,SAFE
2026-04-02 00:11:01,LPG.02,ITABAL8,0.0,12.03,SAFE
2026-04-02 00:11:01,LPG.03,ITABAL8,0.0,6.96,SAFE
2026-04-02 00:11:01,LPG.06,ITABAL8,0.0,6.69,SAFE
2026-04-02 00:11:01,LPG.07,ITABAL8,0.0,12.92,SAFE
2026-04-02 00:11:01,MDN.01,ITABAL8,0.0,3.37,SAFE
2026-04-02 00:11:01,MDN.02,ITABAL8,0.0,2.53,SAFE
2026-04-02 00:11:01,MDN.03,ITABAL8,0.0,7.25,SAFE
2026-04-02 00:11:01,MDN.04,ITABAL8,0.0,1.95,SAFE
2026-04-02 00:11:01,MIA.01,ITABAL9,0.0,1.22,SAFE
2026-04-02 00:11:01,MIA.02,ITABAL9,0.0,17.59,SAFE
2026-04-02 00:11:01,MIA.03,ITABAL9,0.0,4.28,SAFE
2026-04-01 23:59:00,MIA.04,PITSTOP AMBON SIS,0.0,2.31,SAFE
2026-04-02 00:11:01,MIA.05,ITABAL9,0.0,20.96,SAFE
2026-04-02 00:11:01,MIA.06,ITABAL9,0.0,1.16,SAFE
2026-04-01 23:59:00,MKS.01,CSA BONTANG SIS,0.0,0.72,SAFE
2026-04-01 23:59:00,MKS.02,PITSTOP AMBON SIS,0.0,1.06,SAFE
,MKS.03,ROM 13,0.0,8.2,SAFE
,MKS.04,ROM 13,0.0,3.08,SAFE
2026-04-01 23:59:00,MND.02,CSA BONTANG SIS,0.0,2.49,SAFE
2026-04-01 23:59:00,MRK.01,VP SABANG TIMUR SIS,0.0,1.65,SAFE
2026-04-01 23:59:00,MTM.01,PITSTOP AMBON SIS,0.0,1.64,SAFE
2026-04-01 23:59:00,MTP.01,PITSTOP AMBON SIS,0.0,1.01,SAFE
2026-04-01 23:59:00,MTR.01,VP SABANG TIMUR SIS,0.0,1.67,SAFE
2026-04-02 00:11:01,NIS.01,ITABAL8,0.0,0.57,SAFE
2026-04-02 00:11:01,NIS.02,ITABAL8,0.0,0.86,SAFE
2026-04-02 00:11:01,NIS.03,ITABAL8,0.0,1.03,SAFE
2026-04-02 00:11:01,PDG.01,ITABAL9,0.0,0.52,SAFE
2026-04-02 00:11:01,PLB.01,ITABAL8,0.0,1.87,SAFE
2026-04-02 00:11:01,PLB.02,ITABAL8,0.0,0.84,SAFE
2026-04-02 00:11:01,PLB.03,ITABAL8,0.0,2.0,SAFE
2026-04-02 00:11:01,PLB.04,ITABAL8,0.0,13.62,SAFE
2026-04-01 23:59:00,PLU.04,CSA BONTANG SIS,0.0,2.36,SAFE
2026-04-01 23:59:00,RIU.02,VP SABANG TIMUR SIS,0.0,0.61,SAFE
2026-04-01 23:59:00,RIU.04,VP SABANG TIMUR SIS,0.0,0.51,SAFE
2026-04-01 23:59:00,SBG.02,VP SABANG TIMUR SIS,0.0,1.91,SAFE
2026-04-01 23:59:00,SBG.03,VP SABANG TIMUR SIS,0.0,5.65,SAFE
2026-04-01 23:59:00,SBG.04,VP SABANG TIMUR SIS,0.0,0.63,SAFE
2026-04-01 23:59:00,SBG.05,VP SABANG TIMUR SIS,0.0,21.21,SAFE
2026-04-02 00:11:01,SBG.06,ITABAL8,0.0,14.52,SAFE
2026-04-01 23:59:00,SBG.08,VP SABANG TIMUR SIS,0.0,1.35,SAFE
2026-04-01 23:59:00,SBG.10,VP SABANG TIMUR SIS,0.0,2.05,SAFE
2026-04-01 23:59:00,SBG.11,VP SABANG TIMUR SIS,0.0,0.75,SAFE
2026-04-01 23:59:00,SGT.02,CSA BONTANG SIS,0.0,0.19,SAFE
2026-04-01 23:59:00,SMB.02,CSA BONTANG SIS,0.0,2.63,SAFE
2026-04-01 23:59:00,SMB.03,CSA BONTANG SIS,0.0,4.72,SAFE
2026-04-01 23:59:00,SNT.01,PITSTOP AMBON SIS,0.0,1.34,SAFE
2026-04-01 23:59:00,TJG.01,CSA BONTANG SIS,0.0,1.99,SAFE
2026-04-01 23:59:00,TJG.02,CSA BONTANG SIS,0.0,5.65,SAFE
2026-04-01 23:59:00,AMB.01,PITSTOP AMBON SIS,0.0,7.46,SAFE
2026-04-01 23:59:00,BDG.02,VP OB 1 SIS,0.0,19.31,SAFE
2026-04-01 23:59:00,BDG.03,VP OB 1 SIS,0.0,5.73,SAFE
2026-04-01 23:59:00,BDG.04,VP OB 1 SIS,0.0,1.07,SAFE
2026-04-02 01:10:08,BDG.05,ITABAL9,0.0,2.1,SAFE
2026-04-01 23:59:00,BGK.01,VP SABANG TIMUR SIS,0.0,1.59,SAFE
2026-04-01 23:59:00,BGK.02,VP SABANG TIMUR SIS,0.0,18.92,SAFE
2026-04-02 01:10:08,BGR.01,ITABAL9,0.0,1.34,SAFE
2026-04-01 23:59:00,BJB.03,CSA BONTANG SIS,0.0,1.34,SAFE
2026-04-01 23:59:00,BJM.01,PITSTOP AMBON SIS,0.0,3.86,SAFE
2026-04-01 23:59:00,BJM.02,CSA BONTANG SIS,0.0,1.68,SAFE
2026-04-02 01:10:08,BKL.01,ITABAL8,0.0,58.33,SAFE
2026-04-02 01:10:08,BKL.02,ITABAL8,0.0,0.72,SAFE
2026-04-02 01:10:08,BNE.02,ITABAL8,0.0,1.52,SAFE
2026-04-02 01:10:08,BNE.03,ITABAL8,0.0,0.63,SAFE
2026-04-02 01:10:08,BNE.04,ITABAL8,0.0,0.55,SAFE
2026-04-01 23:59:00,BNY.03,CSA BONTANG SIS,0.0,0.97,SAFE
2026-04-01 23:59:00,BTG.03,CSA BONTANG SIS,0.0,9.36,SAFE
2026-04-01 23:59:00,BTG.04,CSA BONTANG SIS,0.0,175.0,SAFE
2026-04-01 23:59:00,FLR.02,CSA BONTANG SIS,0.0,0.75,SAFE
2026-04-02 01:10:08,JKT.01,ITABAL9,0.0,25.36,SAFE
2026-04-02 01:10:08,JKT.02,ITABAL9,0.0,7.78,SAFE
2026-04-02 01:10:08,JKT.03,ITABAL9,0.0,4.16,SAFE
2026-04-02 01:10:08,JKT.04,ITABAL9,0.0,1.17,SAFE
2026-04-02 01:10:08,JKT.05,ITABAL9,0.0,5.68,SAFE
2026-04-02 01:10:08,JKT.06,ITABAL9,0.0,7.45,SAFE
2026-04-02 01:10:08,JKT.07,ITABAL9,0.0,11.55,SAFE
2026-04-02 01:10:08,JKT.08,ITABAL9,0.0,4.26,SAFE
2026-04-02 01:10:08,JMB.01,ITABAL8,0.0,3.07,SAFE
2026-04-02 01:10:08,JMB.03,ITABAL8,0.0,1.02,SAFE
2026-04-02 01:10:08,JMB.04,ITABAL9,0.0,0.77,SAFE
2026-04-01 23:59:00,KRC.02,VP SABANG TIMUR SIS,0.0,1.04,SAFE
2026-04-02 01:10:08,KRC.03,ITABAL8,0.0,1.31,SAFE
2026-04-01 23:59:00,KRC.05,VP SABANG TIMUR SIS,0.0,1.93,SAFE
2026-04-01 23:59:00,KRC.07,VP SABANG TIMUR SIS,0.0,2.15,SAFE
2026-04-02 01:10:08,LHT.01,ITABAL8,0.0,5.84,SAFE
2026-04-02 01:10:08,LPG.01,ITABAL8,0.0,2.05,SAFE
2026-04-02 01:10:08,LPG.02,ITABAL8,0.0,12.03,SAFE
2026-04-02 01:10:08,LPG.03,ITABAL8,0.0,6.96,SAFE
2026-04-02 01:10:08,LPG.06,ITABAL8,0.0,6.69,SAFE
2026-04-02 01:10:08,LPG.07,ITABAL8,0.0,12.92,SAFE
2026-04-02 01:10:08,MDN.01,ITABAL8,0.0,3.37,SAFE
2026-04-02 01:10:08,MDN.02,ITABAL8,0.0,2.53,SAFE
2026-04-02 01:10:08,MDN.03,ITABAL8,0.0,7.25,SAFE
2026-04-02 01:10:08,MDN.04,ITABAL8,0.0,1.95,SAFE
2026-04-02 01:10:08,MIA.01,ITABAL9,0.0,1.22,SAFE
2026-04-02 01:10:08,MIA.02,ITABAL9,0.0,17.59,SAFE
2026-04-02 01:10:08,MIA.03,ITABAL9,0.0,4.28,SAFE
2026-04-01 23:59:00,MIA.04,PITSTOP AMBON SIS,0.0,2.31,SAFE
2026-04-02 01:10:08,MIA.05,ITABAL9,0.0,20.96,SAFE
2026-04-02 01:10:08,MIA.06,ITABAL9,0.0,1.16,SAFE
2026-04-01 23:59:00,MKS.01,CSA BONTANG SIS,0.0,0.72,SAFE
2026-04-01 23:59:00,MKS.02,PITSTOP AMBON SIS,0.0,1.06,SAFE
,MKS.03,ROM 13,0.0,8.2,SAFE
,MKS.04,ROM 13,0.0,3.08,SAFE
2026-04-01 23:59:00,MND.02,CSA BONTANG SIS,0.0,2.49,SAFE
2026-04-01 23:59:00,MRK.01,VP SABANG TIMUR SIS,0.0,1.65,SAFE
2026-04-01 23:59:00,MTM.01,PITSTOP AMBON SIS,0.0,1.64,SAFE
2026-04-01 23:59:00,MTP.01,PITSTOP AMBON SIS,0.0,1.01,SAFE
2026-04-01 23:59:00,MTR.01,VP SABANG TIMUR SIS,0.0,1.67,SAFE
2026-04-02 01:10:08,NIS.01,ITABAL8,0.0,0.57,SAFE
2026-04-02 01:10:08,NIS.02,ITABAL8,0.0,0.86,SAFE
2026-04-02 01:10:08,NIS.03,ITABAL8,0.0,1.03,SAFE
2026-04-02 01:10:08,PDG.01,ITABAL9,0.0,0.52,SAFE
2026-04-02 01:10:08,PLB.01,ITABAL8,0.0,1.87,SAFE
2026-04-02 01:10:08,PLB.02,ITABAL8,0.0,0.84,SAFE
2026-04-02 01:10:08,PLB.03,ITABAL8,0.0,2.0,SAFE
2026-04-02 01:10:08,PLB.04,ITABAL8,0.0,13.62,SAFE
2026-04-01 23:59:00,PLU.04,CSA BONTANG SIS,0.0,2.36,SAFE
2026-04-01 23:59:00,RIU.02,VP SABANG TIMUR SIS,0.0,0.61,SAFE
2026-04-01 23:59:00,RIU.04,VP SABANG TIMUR SIS,0.0,0.51,SAFE
